2023-04-08 06:01:09.221 INFO  (searcherExecutor-29-thread-1-processing-ir) [ x:ir] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-08 06:01:09.229 INFO  (qtp229995302-61) [] o.a.s.c.S.Request webapp=/solr path=/schema params={wt=json&_=1680933558868} status=0 QTime=978
2023-04-08 06:01:09.229 INFO  (searcherExecutor-29-thread-1-processing-ir) [ x:ir] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-08 06:01:09.229 INFO  (qtp229995302-61) [] o.a.s.c.SolrCore CLOSING SolrCore org.apache.solr.core.SolrCore@2c304a39 ir
2023-04-08 06:01:09.230 INFO  (qtp229995302-61) [] o.a.s.m.SolrMetricManager Closing metric reporters for registry=solr.core.ir tag=SolrCore@2c304a39
2023-04-08 06:01:09.245 INFO  (searcherExecutor-29-thread-1-processing-ir) [ x:ir] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-08 06:01:10.789 INFO  (qtp229995302-33) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/config params={wt=json&_=1680933558868} status=0 QTime=1
2023-04-08 06:01:10.793 INFO  (qtp229995302-84) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1680933504844} status=0 QTime=4
2023-04-08 06:01:10.827 INFO  (qtp229995302-61) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&wt=json&_=1680933504844} status=0 QTime=0
2023-04-08 06:01:25.020 INFO  (qtp229995302-84) [ x:ir] o.a.s.s.ManagedIndexSchema Upgraded to managed schema at C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf\managed-schema.xml
2023-04-08 06:01:25.058 INFO  (qtp229995302-84) [ x:ir] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.4.0
2023-04-08 06:01:25.080 INFO  (qtp229995302-84) [ x:ir] o.a.s.s.IndexSchema Schema name=default-config
2023-04-08 06:01:25.248 INFO  (qtp229995302-84) [ x:ir] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2023-04-08 06:01:25.248 INFO  (qtp229995302-84) [ x:ir] o.a.s.c.CoreContainer Reloading SolrCore 'ir' using configuration from instancedir C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir
2023-04-08 06:01:25.409 INFO  (qtp229995302-84) [ x:ir] o.a.s.c.SolrCore Opening new SolrCore at [C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir], dataDir=[C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\data\]
2023-04-08 06:01:25.555 INFO  (qtp229995302-84) [ x:ir] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2023-04-08 06:01:25.555 INFO  (qtp229995302-84) [ x:ir] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2023-04-08 06:01:25.581 INFO  (qtp229995302-84) [ x:ir] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf
2023-04-08 06:01:25.583 INFO  (qtp229995302-84) [ x:ir] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2023-04-08 06:01:25.586 INFO  (qtp229995302-84) [ x:ir] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-08 06:01:25.587 INFO  (qtp229995302-84) [ x:ir] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1762586720298074112
2023-04-08 06:01:25.590 INFO  (searcherExecutor-34-thread-1-processing-ir) [ x:ir] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-08 06:01:25.590 INFO  (searcherExecutor-34-thread-1-processing-ir) [ x:ir] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-08 06:01:25.609 INFO  (qtp229995302-84) [ x:ir] o.a.s.u.DefaultSolrCoreState New IndexWriter is ready to be used.
